order_id,shop_id,ship_to_cust_id,ship_from_shop_id,sales_amt,delivery_fee,saler_id,coupon_id,discount_amt,post_date,post_time,customer_id,self_pick_flg,acct_1,acct_2,acct_3,description_1,description_2,description_3
110074954,479,2157745,479,500.0,,,,,2020-08-28,00:12:18,2157745,0,CNY,,,,,
110074955,323,2158421,323,225.0,,,,,2020-08-28,00:13:15,2158421,0,CNY,,,,,
110074956,479,2138319,479,170.0,,,,,2020-08-28,00:16:10,2138319,0,CNY,,,,,
110074957,479,2164952,479,580.0,,,,,2020-08-28,00:25:34,2164952,0,CNY,,,,,
110074958,323,2228588,323,260.0,,,,,2020-08-28,00:32:33,2228588,0,CNY,,,,,
110074959,352,2219811,352,660.0,,,,,2020-08-28,00:38:37,2219811,0,CNY,,,,,
110074960,626,2188927,626,650.0,,,,,2020-08-28,00:45:39,2188927,0,CNY,,,,,
110074961,479,2175188,479,200.0,,,,,2020-08-28,00:47:35,2175188,0,CNY,,,,,
110074962,352,2150146,352,105.0,,,,,2020-08-28,00:55:40,2150146,0,CNY,,,,,
110074963,479,2208035,479,570.0,,,,,2020-08-28,01:04:21,2208035,0,CNY,,,,,
110074964,188,2213146,188,230.0,,,,,2020-08-28,01:06:02,2213146,0,CNY,,,,,
110074965,155,2195515,155,725.0,,,,,2020-08-28,01:10:28,2195515,0,CNY,,,,,
110074966,155,2199245,155,385.0,,,,,2020-08-28,01:20:20,2199245,0,CNY,,,,,
110074967,188,2153507,188,115.0,,,,,2020-08-28,01:27:08,2153507,0,CNY,,,,,
110074968,479,2173677,479,690.0,,,,,2020-08-28,01:31:45,2173677,0,CNY,,,,,
110074969,479,2195229,479,465.0,,,,,2020-08-28,01:37:36,2195229,0,CNY,,,,,
110074970,155,2174766,155,260.0,,,,,2020-08-28,01:40:44,2174766,0,CNY,,,,,
110074971,479,2137375,479,125.0,,,,,2020-08-28,01:48:37,2137375,0,CNY,,,,,
110074972,188,2187908,188,160.0,,,,,2020-08-28,01:52:58,2187908,0,CNY,,,,,
110074973,155,2223039,155,650.0,,,,,2020-08-28,02:00:40,2223039,0,CNY,,,,,
110074974,352,2209755,352,115.0,,,,,2020-08-28,02:06:29,2209755,0,CNY,,,,,
110074975,626,2229723,626,115.0,,,,,2020-08-28,02:09:45,2229723,0,CNY,,,,,
110074976,352,2175853,352,170.0,,,,,2020-08-28,02:17:30,2175853,0,CNY,,,,,
110074977,352,2197344,352,125.0,,,,,2020-08-28,02:26:23,2197344,0,CNY,,,,,
110074978,626,2174073,626,375.0,,,,,2020-08-28,02:35:47,2174073,0,CNY,,,,,
110074979,626,2186079,626,415.0,,,,,2020-08-28,02:42:44,2186079,0,CNY,,,,,
110074980,626,2208488,626,785.0,,,,,2020-08-28,02:51:30,2208488,0,CNY,,,,,
110074981,188,2139936,188,290.0,,,,,2020-08-28,02:52:50,2139936,0,CNY,,,,,
110074982,626,2147425,626,105.0,,,,,2020-08-28,02:55:48,2147425,0,CNY,,,,,
110074983,626,2155093,626,220.0,,,,,2020-08-28,03:00:53,2155093,0,CNY,,,,,
110074984,352,2136969,352,950.0,,,,,2020-08-28,03:03:53,2136969,0,CNY,,,,,
110074985,323,2165632,323,325.0,,,,,2020-08-28,03:04:55,2165632,0,CNY,,,,,
110074986,626,2150085,626,190.0,,,,,2020-08-28,03:11:21,2150085,0,CNY,,,,,
110074987,352,2162744,352,160.0,,,,,2020-08-28,03:11:57,2162744,0,CNY,,,,,
110074988,479,2136191,479,355.0,,,,,2020-08-28,03:15:13,2136191,0,CNY,,,,,
110074989,155,2163941,155,160.0,,,,,2020-08-28,03:22:36,2163941,0,CNY,,,,,
110074990,155,2190796,155,125.0,,,,,2020-08-28,03:29:56,2190796,0,CNY,,,,,
110074991,479,2140413,479,94.99,,,,,2020-08-28,03:30:31,2140413,0,CNY,,,,,
110074992,323,2199577,323,365.0,,,,,2020-08-28,03:32:03,2199577,0,CNY,,,,,
110074993,323,2172199,323,170.0,,,,,2020-08-28,03:33:33,2172199,0,CNY,,,,,
110074994,155,2175171,155,160.0,,,,,2020-08-28,03:40:29,2175171,0,CNY,,,,,
110074995,323,2144777,323,225.0,,,,,2020-08-28,03:49:32,2144777,0,CNY,,,,,
110074996,188,2133678,188,100.0,,,,,2020-08-28,03:59:11,2133678,0,CNY,,,,,
110074997,479,2217910,479,145.98,,,,,2020-08-28,04:08:49,2217910,0,CNY,,,,,
110074998,479,2218335,479,250.0,,,,,2020-08-28,04:11:18,2218335,0,CNY,,,,,
110074999,626,2192983,626,260.0,,,,,2020-08-28,04:13:40,2192983,0,CNY,,,,,
110075000,155,2184829,155,154.99,,,,,2020-08-28,04:21:48,2184829,0,CNY,,,,,
110075001,155,2157770,155,260.0,,,,,2020-08-28,04:22:25,2157770,0,CNY,,,,,
110075002,352,2156823,352,115.0,,,,,2020-08-28,04:31:27,2156823,0,CNY,,,,,
110075003,188,2148250,188,115.0,,,,,2020-08-28,04:40:57,2148250,0,CNY,,,,,
110075004,188,2157529,188,240.0,,,,,2020-08-28,04:47:15,2157529,0,CNY,,,,,
110075005,479,2194191,479,440.0,,,,,2020-08-28,04:52:52,2194191,0,CNY,,,,,
110075006,626,2137746,626,105.0,,,,,2020-08-28,04:57:58,2137746,0,CNY,,,,,
110075007,479,2158216,479,405.0,,,,,2020-08-28,05:02:18,2158216,0,CNY,,,,,
110075008,479,2162071,479,125.0,,,,,2020-08-28,05:06:37,2162071,0,CNY,,,,,
110075009,479,2201571,479,110.0,,,,,2020-08-28,05:08:36,2201571,0,CNY,,,,,
110075010,352,2183513,352,115.0,,,,,2020-08-28,05:11:34,2183513,0,CNY,,,,,
110075011,323,2200407,323,305.0,,,,,2020-08-28,05:19:36,2200407,0,CNY,,,,,
110075012,352,2174123,352,310.99,,,,,2020-08-28,05:22:10,2174123,0,CNY,,,,,
110075013,479,2189837,479,260.0,,,,,2020-08-28,05:32:08,2189837,0,CNY,,,,,
110075014,352,2194083,352,260.0,,,,,2020-08-28,05:40:22,2194083,0,CNY,,,,,
110075015,352,2203039,352,620.0,,,,,2020-08-28,05:41:05,2203039,0,CNY,,,,,
110075016,155,2197787,155,190.0,,,,,2020-08-28,05:48:29,2197787,0,CNY,,,,,
110075017,188,2170347,188,125.0,,,,,2020-08-28,05:53:26,2170347,0,CNY,,,,,
110075018,155,2172917,155,105.0,,,,,2020-08-28,06:01:19,2172917,0,CNY,,,,,
110075019,188,2152157,188,160.0,,,,,2020-08-28,06:08:15,2152157,0,CNY,,,,,
110075020,188,2140863,188,125.0,,,,,2020-08-28,06:17:24,2140863,0,CNY,,,,,
110075021,479,2180248,479,125.0,,,,,2020-08-28,06:19:34,2180248,0,CNY,,,,,
110075022,188,2130817,188,250.0,,,,,2020-08-28,06:20:30,2130817,0,CNY,,,,,
110075023,323,2218982,323,377.99,,,,,2020-08-28,06:24:17,2218982,0,CNY,,,,,
110075024,323,2197136,323,190.0,,,,,2020-08-28,06:34:11,2197136,0,CNY,,,,,
110075025,479,2169748,479,624.99,,,,,2020-08-28,06:40:15,2169748,0,CNY,,,,,
110075026,626,2210702,626,250.0,,,,,2020-08-28,06:45:49,2210702,0,CNY,,,,,
110075027,323,2197350,323,105.0,,,,,2020-08-28,06:52:39,2197350,0,CNY,,,,,
110075028,626,2150807,626,260.0,,,,,2020-08-28,06:53:51,2150807,0,CNY,,,,,
110075029,626,2139942,626,345.0,,,,,2020-08-28,07:00:48,2139942,0,CNY,,,,,
110075030,479,2202748,479,290.0,,,,,2020-08-28,07:09:59,2202748,0,CNY,,,,,
110075031,188,2137719,188,480.0,,,,,2020-08-28,07:19:07,2137719,0,CNY,,,,,
110075032,188,2159636,188,200.0,,,,,2020-08-28,07:22:21,2159636,0,CNY,,,,,
110075033,626,2144403,626,125.0,,,,,2020-08-28,07:27:49,2144403,0,CNY,,,,,
110075034,352,2160792,352,230.0,,,,,2020-08-28,07:28:54,2160792,0,CNY,,,,,
110075035,626,2138553,626,125.0,,,,,2020-08-28,07:33:23,2138553,0,CNY,,,,,
110075036,323,2167305,323,520.0,,,,,2020-08-28,07:34:16,2167305,0,CNY,,,,,
110075037,155,2211351,155,160.0,,,,,2020-08-28,07:42:00,2211351,0,CNY,,,,,
110075038,155,2131418,155,290.0,,,,,2020-08-28,07:43:47,2131418,0,CNY,,,,,
110075039,188,2160535,188,260.0,,,,,2020-08-28,07:46:11,2160535,0,CNY,,,,,
110075040,352,2135453,352,525.0,,,,,2020-08-28,07:46:28,2135453,0,CNY,,,,,
110075041,323,2133689,323,770.0,,,,,2020-08-28,07:48:58,2133689,0,CNY,,,,,
110075042,155,2193011,155,170.0,,,,,2020-08-28,07:55:47,2193011,0,CNY,,,,,
110075043,188,2168007,188,105.0,,,,,2020-08-28,07:58:19,2168007,0,CNY,,,,,
110075044,626,2195405,626,125.0,,,,,2020-08-28,07:59:20,2195405,0,CNY,,,,,
110075045,479,2148410,479,305.0,,,,,2020-08-28,08:04:37,2148410,0,CNY,,,,,
110075046,323,2228031,323,250.0,,,,,2020-08-28,08:11:49,2228031,0,CNY,,,,,
110075047,479,2209301,479,840.0,,,,,2020-08-28,08:12:49,2209301,0,CNY,,,,,
110075048,323,2187129,323,115.0,,,,,2020-08-28,08:20:09,2187129,0,CNY,,,,,
110075049,323,2179942,323,275.0,,,,,2020-08-28,08:27:01,2179942,0,CNY,,,,,
110075050,626,2228467,626,260.0,,,,,2020-08-28,08:33:22,2228467,0,CNY,,,,,
110075051,479,2178204,479,455.0,,,,,2020-08-28,08:33:42,2178204,0,CNY,,,,,
110075052,188,2177976,188,160.0,,,,,2020-08-28,08:34:23,2177976,0,CNY,,,,,
110075053,323,2199301,323,395.0,,,,,2020-08-28,08:44:16,2199301,0,CNY,,,,,
110075054,626,2191329,626,700.0,,,,,2020-08-28,08:49:28,2191329,0,CNY,,,,,
110075055,479,2212451,479,105.0,,,,,2020-08-28,08:58:40,2212451,0,CNY,,,,,
110075056,352,2134034,352,125.0,,,,,2020-08-28,08:59:43,2134034,0,CNY,,,,,
110075057,626,2135399,626,660.0,,,,,2020-08-28,09:04:43,2135399,0,CNY,,,,,
110075058,188,2226630,188,340.0,,,,,2020-08-28,09:12:47,2226630,0,CNY,,,,,
110075059,188,2210227,188,475.0,,,,,2020-08-28,09:22:22,2210227,0,CNY,,,,,
110075060,188,2194000,188,337.99,,,,,2020-08-28,09:24:07,2194000,0,CNY,,,,,
110075061,626,2132787,626,425.0,,,,,2020-08-28,09:24:34,2132787,0,CNY,,,,,
110075062,479,2177302,479,125.0,,,,,2020-08-28,09:25:33,2177302,0,CNY,,,,,
110075063,626,2167940,626,340.0,,,,,2020-08-28,09:32:26,2167940,0,CNY,,,,,
110075064,188,2160028,188,254.99,,,,,2020-08-28,09:38:04,2160028,0,CNY,,,,,
110075065,352,2222842,352,340.0,,,,,2020-08-28,09:39:44,2222842,0,CNY,,,,,
110075066,323,2159047,323,530.0,,,,,2020-08-28,09:42:59,2159047,0,CNY,,,,,
110075067,188,2216846,188,230.0,,,,,2020-08-28,09:44:36,2216846,0,CNY,,,,,
110075068,352,2143794,352,290.0,,,,,2020-08-28,09:45:18,2143794,0,CNY,,,,,
110075069,188,2200336,188,115.0,,,,,2020-08-28,09:54:59,2200336,0,CNY,,,,,
110075070,155,2222834,155,320.0,,,,,2020-08-28,10:03:48,2222834,0,CNY,,,,,
110075071,323,2220394,323,820.0,,,,,2020-08-28,10:13:04,2220394,0,CNY,,,,,
110075072,323,2164245,323,160.0,,,,,2020-08-28,10:13:41,2164245,0,CNY,,,,,
110075073,626,2206949,626,294.99,,,,,2020-08-28,10:15:45,2206949,0,CNY,,,,,
110075074,479,2170794,479,320.0,,,,,2020-08-28,10:20:18,2170794,0,CNY,,,,,
110075075,479,2144479,479,1265.0,,,,,2020-08-28,10:29:54,2144479,0,CNY,,,,,
110075076,479,2179149,479,200.0,,,,,2020-08-28,10:32:00,2179149,0,CNY,,,,,
110075077,626,2184269,626,925.0,,,,,2020-08-28,10:34:01,2184269,0,CNY,,,,,
110075078,479,2191493,479,405.0,,,,,2020-08-28,10:35:56,2191493,0,CNY,,,,,
110075079,155,2142279,155,115.0,,,,,2020-08-28,10:43:13,2142279,0,CNY,,,,,
110075080,479,2140536,479,1215.0,,,,,2020-08-28,10:51:51,2140536,0,CNY,,,,,
110075081,323,2211896,323,1185.0,,,,,2020-08-28,10:55:57,2211896,0,CNY,,,,,
110075082,479,2147185,479,170.0,,,,,2020-08-28,10:59:45,2147185,0,CNY,,,,,
110075083,479,2220747,479,125.0,,,,,2020-08-28,11:02:34,2220747,0,CNY,,,,,
110075084,479,2215077,479,220.0,,,,,2020-08-28,11:05:12,2215077,0,CNY,,,,,
110075085,626,2200232,626,585.0,,,,,2020-08-28,11:08:44,2200232,0,CNY,,,,,
110075086,352,2138970,352,115.0,,,,,2020-08-28,11:12:11,2138970,0,CNY,,,,,
110075087,352,2219411,352,190.0,,,,,2020-08-28,11:19:27,2219411,0,CNY,,,,,
110075088,479,2226093,479,165.0,,,,,2020-08-28,11:25:41,2226093,0,CNY,,,,,
110075089,155,2143077,155,115.0,,,,,2020-08-28,11:29:46,2143077,0,CNY,,,,,
110075090,155,2162240,155,220.0,,,,,2020-08-28,11:37:14,2162240,0,CNY,,,,,
110075091,323,2153584,323,115.0,,,,,2020-08-28,11:38:32,2153584,0,CNY,,,,,
110075092,155,2166471,155,290.0,,,,,2020-08-28,11:47:41,2166471,0,CNY,,,,,
110075093,188,2161991,188,105.0,,,,,2020-08-28,11:54:25,2161991,0,CNY,,,,,
110075094,155,2141503,155,120.0,,,,,2020-08-28,11:55:13,2141503,0,CNY,,,,,
110075095,479,2160327,479,520.0,,,,,2020-08-28,12:03:21,2160327,0,CNY,,,,,
110075096,155,2149621,155,630.0,,,,,2020-08-28,12:06:08,2149621,0,CNY,,,,,
110075097,155,2172500,155,900.0,,,,,2020-08-28,12:15:59,2172500,0,CNY,,,,,
110075098,155,2194601,155,260.0,,,,,2020-08-28,12:16:22,2194601,0,CNY,,,,,
110075099,479,2169017,479,1270.0,,,,,2020-08-28,12:21:58,2169017,0,CNY,,,,,
110075100,352,2198109,352,287.99,,,,,2020-08-28,12:21:58,2198109,0,CNY,,,,,
110075101,626,2139370,626,260.98,,,,,2020-08-28,12:27:05,2139370,0,CNY,,,,,
110075102,479,2150942,479,790.0,,,,,2020-08-28,12:30:51,2150942,0,CNY,,,,,
110075103,352,2182288,352,115.0,,,,,2020-08-28,12:33:25,2182288,0,CNY,,,,,
110075104,155,2139675,155,172.98,,,,,2020-08-28,12:40:49,2139675,0,CNY,,,,,
110075105,155,2148446,155,820.0,,,,,2020-08-28,12:50:45,2148446,0,CNY,,,,,
110075106,352,2175951,352,160.0,,,,,2020-08-28,12:54:12,2175951,0,CNY,,,,,
110075107,479,2176201,479,115.0,,,,,2020-08-28,12:55:15,2176201,0,CNY,,,,,
110075108,479,2191641,479,375.0,,,,,2020-08-28,13:01:10,2191641,0,CNY,,,,,
110075109,323,2165428,323,355.0,,,,,2020-08-28,13:09:51,2165428,0,CNY,,,,,
110075110,188,2146825,188,260.0,,,,,2020-08-28,13:18:25,2146825,0,CNY,,,,,
110075111,479,2215642,479,170.0,,,,,2020-08-28,13:24:44,2215642,0,CNY,,,,,
110075112,323,2229757,323,279.99,,,,,2020-08-28,13:33:05,2229757,0,CNY,,,,,
110075113,188,2203289,188,170.0,,,,,2020-08-28,13:33:31,2203289,0,CNY,,,,,
110075114,323,2202296,323,115.0,,,,,2020-08-28,13:35:14,2202296,0,CNY,,,,,
110075115,155,2166563,155,160.0,,,,,2020-08-28,13:39:28,2166563,0,CNY,,,,,
110075116,479,2161259,479,125.0,,,,,2020-08-28,13:42:52,2161259,0,CNY,,,,,
110075117,188,2156401,188,495.0,,,,,2020-08-28,13:48:12,2156401,0,CNY,,,,,
110075118,479,2229345,479,115.0,,,,,2020-08-28,13:55:18,2229345,0,CNY,,,,,
110075119,155,2210258,155,570.0,,,,,2020-08-28,13:59:00,2210258,0,CNY,,,,,
110075120,323,2212586,323,120.0,,,,,2020-08-28,14:08:05,2212586,0,CNY,,,,,
110075121,323,2146473,323,105.0,,,,,2020-08-28,14:17:23,2146473,0,CNY,,,,,
110075122,479,2166345,479,115.0,,,,,2020-08-28,14:23:46,2166345,0,CNY,,,,,
110075123,479,2192744,479,290.0,,,,,2020-08-28,14:24:49,2192744,0,CNY,,,,,
110075124,352,2224133,352,130.0,,,,,2020-08-28,14:26:07,2224133,0,CNY,,,,,
110075125,479,2137336,479,367.99,,,,,2020-08-28,14:28:04,2137336,0,CNY,,,,,
110075126,352,2131839,352,290.0,,,,,2020-08-28,14:31:33,2131839,0,CNY,,,,,
110075127,323,2163484,323,309.98,,,,,2020-08-28,14:39:51,2163484,0,CNY,,,,,
110075128,352,2227098,352,982.97,,,,,2020-08-28,14:45:05,2227098,0,CNY,,,,,
110075129,323,2160288,323,540.0,,,,,2020-08-28,14:48:26,2160288,0,CNY,,,,,
110075130,155,2213925,155,250.0,,,,,2020-08-28,14:56:02,2213925,0,CNY,,,,,
110075131,626,2132682,626,290.0,,,,,2020-08-28,14:58:07,2132682,0,CNY,,,,,
110075132,626,2215999,626,420.0,,,,,2020-08-28,15:06:08,2215999,0,CNY,,,,,
110075133,155,2169318,155,315.0,,,,,2020-08-28,15:13:07,2169318,0,CNY,,,,,
110075134,479,2168569,479,100.0,,,,,2020-08-28,15:18:09,2168569,0,CNY,,,,,
110075135,479,2132139,479,220.0,,,,,2020-08-28,15:20:00,2132139,0,CNY,,,,,
110075136,188,2172666,188,290.0,,,,,2020-08-28,15:20:51,2172666,0,CNY,,,,,
110075137,352,2204454,352,320.0,,,,,2020-08-28,15:29:42,2204454,0,CNY,,,,,
110075138,188,2193493,188,375.0,,,,,2020-08-28,15:31:15,2193493,0,CNY,,,,,
110075139,155,2216829,155,160.0,,,,,2020-08-28,15:36:28,2216829,0,CNY,,,,,
110075140,155,2140846,155,125.0,,,,,2020-08-28,15:39:29,2140846,0,CNY,,,,,
110075141,188,2153251,188,375.0,,,,,2020-08-28,15:40:48,2153251,0,CNY,,,,,
110075142,188,2142751,188,355.0,,,,,2020-08-28,15:48:30,2142751,0,CNY,,,,,
110075143,479,2164471,479,520.0,,,,,2020-08-28,15:58:05,2164471,0,CNY,,,,,
110075144,188,2220957,188,160.0,,,,,2020-08-28,16:05:32,2220957,0,CNY,,,,,
110075145,155,2220941,155,414.99,,,,,2020-08-28,16:11:24,2220941,0,CNY,,,,,
110075146,155,2135146,155,125.0,,,,,2020-08-28,16:18:23,2135146,0,CNY,,,,,
110075147,155,2217336,155,290.0,,,,,2020-08-28,16:21:53,2217336,0,CNY,,,,,
110075148,352,2136267,352,470.0,,,,,2020-08-28,16:28:35,2136267,0,CNY,,,,,
110075149,155,2139058,155,115.0,,,,,2020-08-28,16:31:43,2139058,0,CNY,,,,,
110075150,626,2210845,626,105.0,,,,,2020-08-28,16:38:08,2210845,0,CNY,,,,,
110075151,188,2189019,188,1150.99,,,,,2020-08-28,16:44:25,2189019,0,CNY,,,,,
110075152,479,2171343,479,509.99,,,,,2020-08-28,16:52:26,2171343,0,CNY,,,,,
110075153,479,2134840,479,830.0,,,,,2020-08-28,16:54:55,2134840,0,CNY,,,,,
110075154,155,2151050,155,500.0,,,,,2020-08-28,17:00:26,2151050,0,CNY,,,,,
110075155,352,2163733,352,170.0,,,,,2020-08-28,17:06:04,2163733,0,CNY,,,,,
110075156,188,2208410,188,370.0,,,,,2020-08-28,17:06:49,2208410,0,CNY,,,,,
110075157,323,2213127,323,269.99,,,,,2020-08-28,17:16:12,2213127,0,CNY,,,,,
110075158,155,2195371,155,1094.99,,,,,2020-08-28,17:20:46,2195371,0,CNY,,,,,
110075159,479,2146586,479,260.0,,,,,2020-08-28,17:20:56,2146586,0,CNY,,,,,
110075160,352,2150218,352,160.0,,,,,2020-08-28,17:21:20,2150218,0,CNY,,,,,
110075161,155,2196559,155,424.98,,,,,2020-08-28,17:30:12,2196559,0,CNY,,,,,
110075162,479,2149805,479,125.0,,,,,2020-08-28,17:40:04,2149805,0,CNY,,,,,
110075163,352,2208492,352,100.0,,,,,2020-08-28,17:49:33,2208492,0,CNY,,,,,
110075164,479,2164685,479,115.0,,,,,2020-08-28,17:50:50,2164685,0,CNY,,,,,
110075165,352,2159955,352,560.0,,,,,2020-08-28,17:54:00,2159955,0,CNY,,,,,
110075166,188,2226132,188,757.97,,,,,2020-08-28,17:56:40,2226132,0,CNY,,,,,
110075167,323,2141859,323,535.0,,,,,2020-08-28,18:05:16,2141859,0,CNY,,,,,
110075168,323,2199949,323,450.0,,,,,2020-08-28,18:08:33,2199949,0,CNY,,,,,
110075169,626,2142378,626,594.99,,,,,2020-08-28,18:10:31,2142378,0,CNY,,,,,
110075170,479,2160964,479,975.0,,,,,2020-08-28,18:18:32,2160964,0,CNY,,,,,
110075171,626,2139398,626,290.0,,,,,2020-08-28,18:23:46,2139398,0,CNY,,,,,
110075172,323,2145083,323,665.0,,,,,2020-08-28,18:26:17,2145083,0,CNY,,,,,
110075173,626,2177088,626,290.0,,,,,2020-08-28,18:28:52,2177088,0,CNY,,,,,
110075174,626,2227976,626,115.0,,,,,2020-08-28,18:30:07,2227976,0,CNY,,,,,
110075175,626,2199334,626,295.0,,,,,2020-08-28,18:36:03,2199334,0,CNY,,,,,
110075176,626,2168499,626,170.0,,,,,2020-08-28,18:41:18,2168499,0,CNY,,,,,
110075177,323,2165670,323,125.0,,,,,2020-08-28,18:47:29,2165670,0,CNY,,,,,
110075178,155,2215416,155,105.0,,,,,2020-08-28,18:50:33,2215416,0,CNY,,,,,
110075179,323,2217102,323,260.0,,,,,2020-08-28,18:53:13,2217102,0,CNY,,,,,
110075180,323,2203721,323,465.0,,,,,2020-08-28,18:55:42,2203721,0,CNY,,,,,
110075181,479,2180760,479,580.0,,,,,2020-08-28,18:57:29,2180760,0,CNY,,,,,
110075182,479,2184074,479,480.0,,,,,2020-08-28,18:59:26,2184074,0,CNY,,,,,
110075183,188,2154653,188,260.0,,,,,2020-08-28,19:09:09,2154653,0,CNY,,,,,
110075184,323,2209216,323,160.0,,,,,2020-08-28,19:15:47,2209216,0,CNY,,,,,
110075185,155,2179026,155,115.0,,,,,2020-08-28,19:16:48,2179026,0,CNY,,,,,
110075186,155,2137918,155,250.0,,,,,2020-08-28,19:22:26,2137918,0,CNY,,,,,
110075187,352,2158792,352,115.0,,,,,2020-08-28,19:22:29,2158792,0,CNY,,,,,
110075188,479,2206643,479,125.0,,,,,2020-08-28,19:27:21,2206643,0,CNY,,,,,
110075189,352,2159637,352,84.99,,,,,2020-08-28,19:28:16,2159637,0,CNY,,,,,
110075190,626,2200309,626,100.0,,,,,2020-08-28,19:31:26,2200309,0,CNY,,,,,
110075191,479,2200514,479,160.0,,,,,2020-08-28,19:41:01,2200514,0,CNY,,,,,
110075192,155,2156960,155,314.99,,,,,2020-08-28,19:41:24,2156960,0,CNY,,,,,
110075193,155,2199683,155,459.99,,,,,2020-08-28,19:45:51,2199683,0,CNY,,,,,
110075194,479,2155932,479,230.0,,,,,2020-08-28,19:49:15,2155932,0,CNY,,,,,
110075195,352,2189437,352,77.99,,,,,2020-08-28,19:49:41,2189437,0,CNY,,,,,
110075196,626,2172429,626,130.0,,,,,2020-08-28,19:55:51,2172429,0,CNY,,,,,
110075197,479,2200898,479,365.0,,,,,2020-08-28,20:01:16,2200898,0,CNY,,,,,
110075198,188,2198380,188,125.0,,,,,2020-08-28,20:01:20,2198380,0,CNY,,,,,
110075199,352,2135364,352,1110.0,,,,,2020-08-28,20:08:57,2135364,0,CNY,,,,,
110075200,188,2150560,188,305.0,,,,,2020-08-28,20:16:16,2150560,0,CNY,,,,,
110075201,479,2200132,479,200.0,,,,,2020-08-28,20:24:55,2200132,0,CNY,,,,,
110075202,626,2219383,626,580.0,,,,,2020-08-28,20:34:39,2219383,0,CNY,,,,,
110075203,323,2153491,323,535.0,,,,,2020-08-28,20:35:09,2153491,0,CNY,,,,,
110075204,479,2191748,479,115.0,,,,,2020-08-28,20:40:05,2191748,0,CNY,,,,,
110075205,352,2195523,352,290.0,,,,,2020-08-28,20:45:02,2195523,0,CNY,,,,,
110075206,479,2204448,479,115.0,,,,,2020-08-28,20:50:28,2204448,0,CNY,,,,,
110075207,188,2202611,188,290.0,,,,,2020-08-28,20:52:48,2202611,0,CNY,,,,,
110075208,323,2166559,323,910.0,,,,,2020-08-28,20:59:07,2166559,0,CNY,,,,,
110075209,188,2188731,188,510.0,,,,,2020-08-28,21:00:59,2188731,0,CNY,,,,,
110075210,352,2142012,352,700.0,,,,,2020-08-28,21:09:29,2142012,0,CNY,,,,,
110075211,323,2202542,323,310.0,,,,,2020-08-28,21:13:20,2202542,0,CNY,,,,,
110075212,188,2187915,188,160.0,,,,,2020-08-28,21:18:02,2187915,0,CNY,,,,,
110075213,626,2144071,626,410.0,,,,,2020-08-28,21:22:48,2144071,0,CNY,,,,,
110075214,352,2223800,352,290.0,,,,,2020-08-28,21:26:06,2223800,0,CNY,,,,,
110075215,188,2140930,188,115.0,,,,,2020-08-28,21:32:17,2140930,0,CNY,,,,,
110075216,352,2185176,352,200.0,,,,,2020-08-28,21:33:09,2185176,0,CNY,,,,,
110075217,155,2148892,155,490.0,,,,,2020-08-28,21:35:06,2148892,0,CNY,,,,,
110075218,155,2171850,155,250.0,,,,,2020-08-28,21:40:54,2171850,0,CNY,,,,,
110075219,188,2152082,188,230.0,,,,,2020-08-28,21:49:33,2152082,0,CNY,,,,,
110075220,188,2186011,188,430.0,,,,,2020-08-28,21:51:50,2186011,0,CNY,,,,,
110075221,188,2208826,188,115.0,,,,,2020-08-28,22:00:12,2208826,0,CNY,,,,,
110075222,323,2229267,323,190.0,,,,,2020-08-28,22:06:24,2229267,0,CNY,,,,,
110075223,626,2219270,626,125.0,,,,,2020-08-28,22:15:58,2219270,0,CNY,,,,,
110075224,352,2170582,352,125.0,,,,,2020-08-28,22:24:20,2170582,0,CNY,,,,,
110075225,155,2131292,155,150.0,,,,,2020-08-28,22:34:07,2131292,0,CNY,,,,,
110075226,479,2226925,479,470.0,,,,,2020-08-28,22:35:05,2226925,0,CNY,,,,,
110075227,479,2139359,479,260.0,,,,,2020-08-28,22:39:39,2139359,0,CNY,,,,,
110075228,479,2172562,479,125.0,,,,,2020-08-28,22:45:32,2172562,0,CNY,,,,,
110075229,352,2187350,352,125.0,,,,,2020-08-28,22:52:21,2187350,0,CNY,,,,,
110075230,352,2161661,352,290.0,,,,,2020-08-28,22:53:24,2161661,0,CNY,,,,,
110075231,323,2228593,323,115.0,,,,,2020-08-28,22:56:12,2228593,0,CNY,,,,,
110075232,155,2156352,155,250.0,,,,,2020-08-28,22:57:47,2156352,0,CNY,,,,,
110075233,188,2213574,188,390.0,,,,,2020-08-28,23:01:24,2213574,0,CNY,,,,,
110075234,323,2215774,323,115.0,,,,,2020-08-28,23:01:53,2215774,0,CNY,,,,,
110075235,352,2154912,352,530.0,,,,,2020-08-28,23:07:48,2154912,0,CNY,,,,,
110075236,479,2159711,479,192.99,,,,,2020-08-28,23:12:45,2159711,0,CNY,,,,,
110075237,352,2222526,352,440.0,,,,,2020-08-28,23:14:47,2222526,0,CNY,,,,,
110075238,188,2143311,188,400.0,,,,,2020-08-28,23:16:29,2143311,0,CNY,,,,,
110075239,323,2182796,323,230.0,,,,,2020-08-28,23:17:54,2182796,0,CNY,,,,,
110075240,188,2222531,188,820.0,,,,,2020-08-28,23:20:54,2222531,0,CNY,,,,,
110075241,352,2154518,352,730.0,,,,,2020-08-28,23:25:11,2154518,0,CNY,,,,,
110075242,352,2165195,352,464.97,,,,,2020-08-28,23:27:53,2165195,0,CNY,,,,,
